basvuru_id,kombinasyon_kodu,meslek,konaklama,ulasim,bolge,cocuklu,profil_tipi,yas,cinsiyet,seyahat_suresi_gun,onceki_schengen,onceki_ret,pas_gecerlilik_gun,pas_bos_sayfa,sig_teminat_eur,sig_schengen_kapsamli,sig_gidis_oncesi_var,sig_donus_sonrasi_var,sig_eur_belirtilmis,banka_son_bakim_gun,banka_kase_imza_var,banka_bakiye_eur,banka_6ay_duzenli,banka_trend,banka_ani_para,form_imzali_tarihli,form_adres_var,form_telefon_sahip,form_seyahat_tarihi_tutarli,bildirge_gelir_beyan,bildirge_seyahat_arkadasi,rez_yolcu_adlari_tam,rez_tarih_tutarli,rez_donus_bileti_var,konal_tum_isimler_var,meslek_antelli_kagit,meslek_kase_imza,meslek_belge_yasi_gun,faaliyet_yasi_gun,faaliyet_kaynak,faaliyet_kase_var,imza_sirkuleri_var,SKOR_PASAPORT,SKOR_SIGORTA,SKOR_BANKA,SKOR_BASVURU_FORMU,SKOR_BILDIRGE,SKOR_ULASIM,SKOR_KONAKLAMA,SKOR_MESLEK,SKOR_MUVAFAKATNAME,ort_skor,min_skor,n_kritik,n_yuksek,n_orta,onay_olasiligi,etiket,etiket_aciklama,muv_noter_onayli,muv_her_iki_ebeveyn,muv_gecerlilik_gun,yesil_kart_var,davet_renkli_cikti,davet_oturma_izni_var,muv_apostille_var
3954285b,IT_TUR_SERBEST_MESLEK_UCAK_OTEL_ISTANBUL_COCUKLU,serbest_meslek,otel,ucak,istanbul,1,orta,62,Kadın,8,1,0,79,12,42321,True,True,True,False,11,True,2917.1,True,stabil,False,False,True,True,True,True,True,True,True,True,True,True,False,176.0,24.0,resmi,True,,0.6,0.8,1.0,0.6,1.0,1.0,1.0,0.4,0.6,0.778,0.4,4,2,0,0.354,1,Onay,True,True,131.0,,,,
e0bcf99d,IT_TUR_SERBEST_MESLEK_UCAK_OTEL_ISTANBUL_COCUKLU,serbest_meslek,otel,ucak,istanbul,1,riskli,24,Kadın,9,2,0,360,16,52993,True,True,True,True,33,False,941.01,True,azalan,True,True,True,True,False,True,True,True,False,True,True,True,True,138.0,117.0,resmi,False,,1.0,1.0,0.0,0.8,1.0,0.8,1.0,0.6,0.6,0.756,0.0,3,5,1,0.256,1,Onay,True,False,16.0,,,,
f82a542c,IT_TUR_SERBEST_MESLEK_UCAK_OTEL_ISTANBUL_COCUKLU,serbest_meslek,otel,ucak,istanbul,1,kritik_sorunlu,47,Kadın,19,1,0,92,4,52128,True,True,True,True,11,True,233.32,False,stabil,False,True,False,True,True,False,True,True,True,True,True,False,False,40.0,101.0,resmi,False,,1.0,1.0,0.4,0.8,0.8,1.0,1.0,0.0,0.6,0.733,0.0,4,4,0,0.061,1,Onay,True,False,43.0,,,,
8ee41c9d,IT_TUR_SERBEST_MESLEK_UCAK_OTEL_ISTANBUL_COCUKLU,serbest_meslek,otel,ucak,istanbul,1,orta,24,Erkek,8,0,0,291,1,43991,True,True,True,True,7,True,2254.22,True,stabil,False,True,True,False,True,True,True,True,True,True,False,True,True,70.0,62.0,resmi,True,,0.6,1.0,1.0,0.8,1.0,1.0,0.8,1.0,1.0,0.911,0.6,1,2,0,0.628,1,Onay,True,True,80.0,,,,
9376d3aa,IT_TUR_SERBEST_MESLEK_UCAK_OTEL_ISTANBUL_COCUKLU,serbest_meslek,otel,ucak,istanbul,1,orta,55,Kadın,18,3,0,497,17,51861,True,True,True,True,32,True,1687.41,True,artan,False,True,False,True,False,True,True,True,True,True,True,True,True,28.0,1.0,web,True,,1.0,1.0,0.6,0.6,1.0,1.0,1.0,1.0,0.6,0.867,0.6,2,2,0,0.534,1,Onay,True,False,66.0,,,,
14feb4ea,IT_TUR_SERBEST_MESLEK_UCAK_OTEL_ISTANBUL_COCUKLU,serbest_meslek,otel,ucak,istanbul,1,ideal,51,Kadın,18,3,0,354,16,40572,True,True,True,True,2,True,12486.76,True,stabil,False,True,True,True,True,True,True,True,True,True,True,True,True,51.0,19.0,resmi,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.846,1,Onay,True,True,48.0,,,,
6526f433,IT_TUR_SERBEST_MESLEK_UCAK_OTEL_ISTANBUL_COCUKLU,serbest_meslek,otel,ucak,istanbul,1,ideal,32,Kadın,17,8,0,449,5,17870,True,True,True,True,4,True,5426.63,True,artan,True,True,True,True,True,True,True,True,True,True,True,True,True,27.0,12.0,resmi,True,,1.0,0.6,0.92,1.0,1.0,1.0,1.0,1.0,1.0,0.947,0.6,1,0,1,0.7,1,Onay,True,True,14.0,,,,
eadd3de0,IT_TUR_SERBEST_MESLEK_UCAK_OTEL_ISTANBUL_COCUKLU,serbest_meslek,otel,ucak,istanbul,1,riskli,54,Erkek,8,0,0,90,3,53407,True,False,True,True,16,True,160.1,True,azalan,False,True,True,True,True,True,True,True,True,True,True,True,True,18.0,66.0,web,True,,1.0,0.6,0.0,1.0,1.0,1.0,1.0,0.8,1.0,0.822,0.0,3,2,0,0.23,0,Ret — Maddi Gelir / Banka Dökümü: skor 0.00,True,True,38.0,,,,
05cd8981,IT_TUR_SERBEST_MESLEK_UCAK_OTEL_ISTANBUL_COCUKLU,serbest_meslek,otel,ucak,istanbul,1,ideal,49,Erkek,4,4,0,315,10,56207,True,True,True,True,13,True,6495.72,True,artan,False,True,True,True,True,True,True,True,True,True,True,True,True,29.0,19.0,resmi,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.846,1,Onay,True,True,22.0,,,,
a2264c9c,IT_TUR_SERBEST_MESLEK_UCAK_OTEL_ISTANBUL_COCUKLU,serbest_meslek,otel,ucak,istanbul,1,ideal,55,Erkek,15,3,1,542,18,32229,True,True,True,True,8,True,5074.76,True,artan,False,True,True,True,True,True,True,True,True,True,True,True,True,40.0,11.0,resmi,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.846,1,Onay,True,True,60.0,,,,
b05cbed0,IT_TUR_SERBEST_MESLEK_UCAK_OTEL_ISTANBUL_COCUKLU,serbest_meslek,otel,ucak,istanbul,1,riskli,58,Erkek,16,2,0,325,5,47872,True,True,True,True,35,True,209.94,False,stabil,False,True,False,True,True,True,True,True,True,True,True,True,True,72.0,12.0,resmi,False,,1.0,1.0,0.0,0.8,1.0,1.0,1.0,1.0,0.6,0.822,0.0,3,2,0,0.246,1,Onay,False,True,11.0,,,,
58bbf8b2,IT_TUR_SERBEST_MESLEK_UCAK_OTEL_IZMIR_COCUKSUZ,serbest_meslek,otel,ucak,izmir,0,ideal,36,Erkek,7,8,2,164,11,37282,True,True,True,True,18,True,8417.48,True,stabil,False,True,True,True,True,True,True,True,True,True,True,True,True,1.0,24.0,web,True,,1.0,1.0,0.6,1.0,1.0,1.0,1.0,1.0,,0.95,0.6,1,0,0,0.706,1,Onay,,,,,,,
733f43b4,IT_TUR_SERBEST_MESLEK_UCAK_OTEL_IZMIR_COCUKSUZ,serbest_meslek,otel,ucak,izmir,0,ideal,35,Erkek,4,2,0,66,11,31761,True,True,True,True,15,True,11678.78,True,stabil,False,True,True,True,True,True,True,True,True,True,True,True,True,22.0,19.0,resmi,True,,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.95,0.6,1,0,0,0.706,1,Onay,,,,,,,
5ef0c98e,IT_TUR_SERBEST_MESLEK_UCAK_OTEL_IZMIR_COCUKSUZ,serbest_meslek,otel,ucak,izmir,0,orta,27,Kadın,14,1,0,151,0,51184,True,True,True,True,10,True,1205.88,True,stabil,False,True,True,True,True,True,True,True,True,True,True,False,True,21.0,6.0,resmi,True,,0.6,1.0,1.0,1.0,1.0,1.0,1.0,0.6,,0.9,0.6,2,0,0,0.573,1,Onay,,,,,,,
5440b62e,IT_TUR_SERBEST_MESLEK_UCAK_OTEL_IZMIR_COCUKSUZ,serbest_meslek,otel,ucak,izmir,0,kritik_sorunlu,63,Kadın,11,0,0,58,6,30848,True,True,True,True,32,True,380.95,True,azalan,True,True,True,True,True,True,True,False,True,True,True,True,True,23.0,67.0,web,True,,0.6,1.0,0.0,1.0,1.0,0.8,1.0,0.8,,0.775,0.0,3,3,1,0.074,0,Ret — Maddi Gelir / Banka Dökümü: skor 0.00,,,,,,,
16289861,IT_TUR_SERBEST_MESLEK_UCAK_OTEL_IZMIR_COCUKSUZ,serbest_meslek,otel,ucak,izmir,0,ideal,39,Erkek,16,3,1,369,15,56737,True,True,True,True,12,True,5714.83,True,artan,False,True,True,True,True,True,True,True,True,True,True,True,True,39.0,39.0,resmi,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0,0,0,0.846,1,Onay,,,,,,,
ffe6aa97,IT_TUR_SERBEST_MESLEK_UCAK_OTEL_IZMIR_COCUKSUZ,serbest_meslek,otel,ucak,izmir,0,orta,47,Erkek,8,2,0,285,17,58219,True,True,True,True,1,True,1559.43,True,artan,False,True,True,True,True,True,True,True,True,True,True,True,True,59.0,6.0,resmi,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0,0,0,0.846,1,Onay,,,,,,,
0ad34579,IT_TUR_SERBEST_MESLEK_UCAK_OTEL_IZMIR_COCUKSUZ,serbest_meslek,otel,ucak,izmir,0,orta,28,Erkek,7,0,0,155,9,59973,True,True,False,True,35,False,2360.98,False,stabil,False,True,True,True,True,True,True,True,True,True,True,True,True,34.0,24.0,resmi,True,,1.0,0.6,0.0,1.0,1.0,1.0,1.0,1.0,,0.825,0.0,3,1,0,0.38,1,Onay,,,,,,,
befac3e7,IT_TUR_SERBEST_MESLEK_UCAK_OTEL_IZMIR_COCUKSUZ,serbest_meslek,otel,ucak,izmir,0,orta,60,Kadın,20,0,0,125,3,57331,True,True,True,True,10,True,1906.91,True,stabil,False,True,True,True,True,True,False,True,False,True,False,True,True,39.0,13.0,resmi,True,,1.0,1.0,1.0,1.0,0.92,0.8,0.8,1.0,,0.94,0.8,0,2,1,0.7,1,Onay,,,,,,,
7f4dd867,IT_TUR_SERBEST_MESLEK_UCAK_OTEL_IZMIR_COCUKSUZ,serbest_meslek,otel,ucak,izmir,0,orta,52,Erkek,18,1,0,401,17,55518,True,True,True,True,6,True,983.3,True,stabil,False,True,True,True,True,True,False,True,True,True,True,True,False,2.0,3.0,resmi,True,,1.0,1.0,1.0,1.0,0.92,1.0,1.0,0.6,,0.94,0.6,1,0,1,0.648,1,Onay,,,,,,,
28b3794b,IT_TUR_SERBEST_MESLEK_UCAK_OTEL_IZMIR_COCUKSUZ,serbest_meslek,otel,ucak,izmir,0,ideal,54,Erkek,7,2,0,203,5,49976,True,True,True,True,15,True,12547.92,False,stabil,False,True,True,True,True,True,True,True,True,True,True,True,True,11.0,23.0,resmi,True,,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,,0.975,0.8,0,1,0,0.785,1,Onay,,,,,,,
5af799e2,IT_TUR_SERBEST_MESLEK_UCAK_OTEL_IZMIR_COCUKSUZ,serbest_meslek,otel,ucak,izmir,0,ideal,38,Kadın,18,5,1,501,18,52285,True,True,True,True,15,True,4163.29,True,stabil,False,True,True,True,True,True,True,True,True,True,True,True,True,66.0,17.0,web,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0,0,0,0.846,1,Onay,,,,,,,
c6a81a39,IT_TUR_SERBEST_MESLEK_UCAK_OTEL_IZMIR_COCUKSUZ,serbest_meslek,otel,ucak,izmir,0,kritik_sorunlu,62,Kadın,17,1,0,64,0,21988,True,True,True,False,11,True,370.57,True,artan,False,True,False,True,True,False,True,True,True,True,True,True,True,48.0,7.0,web,True,,0.2,0.4,0.6,0.8,0.8,1.0,1.0,1.0,,0.725,0.2,4,3,0,0.066,0,Ret — Pasaport: skor 0.20,,,,,,,
a95233ab,IT_TUR_SERBEST_MESLEK_UCAK_OTEL_IZMIR_COCUKSUZ,serbest_meslek,otel,ucak,izmir,0,ideal,53,Kadın,11,2,0,145,2,21397,True,True,True,True,11,True,14723.64,True,stabil,False,True,True,True,True,True,True,True,True,True,True,True,True,50.0,18.0,web,True,,1.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0,,0.95,0.6,1,0,0,0.706,1,Onay,,,,,,,
182919ea,IT_TUR_SERBEST_MESLEK_UCAK_OTEL_IZMIR_COCUKSUZ,serbest_meslek,otel,ucak,izmir,0,ideal,40,Erkek,15,4,1,105,17,32333,True,True,True,True,1,True,10099.02,True,artan,False,True,True,True,True,True,True,True,True,True,True,True,True,26.0,19.0,resmi,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0,0,0,0.846,1,Onay,,,,,,,
96087322,IT_TUR_SERBEST_MESLEK_UCAK_OTEL_IZMIR_COCUKSUZ,serbest_meslek,otel,ucak,izmir,0,ideal,40,Erkek,19,5,0,545,4,45326,True,True,True,True,15,True,4371.32,True,artan,False,True,True,True,True,True,True,True,True,True,True,True,True,11.0,21.0,resmi,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0,0,0,0.846,1,Onay,,,,,,,
4a521821,IT_TUR_SERBEST_MESLEK_UCAK_OTEL_IZMIR_COCUKLU,serbest_meslek,otel,ucak,izmir,1,riskli,48,Kadın,11,0,0,382,8,35008,True,True,True,True,1,True,604.85,True,artan,False,True,False,True,True,False,True,True,True,True,True,True,True,64.0,10.0,resmi,True,,1.0,1.0,1.0,0.8,0.8,1.0,1.0,1.0,0.2,0.867,0.2,2,2,0,0.348,0,Ret — Muvafakatname: skor 0.20,False,False,11.0,,,,
64e24022,IT_TUR_SERBEST_MESLEK_UCAK_OTEL_IZMIR_COCUKLU,serbest_meslek,otel,ucak,izmir,1,ideal,47,Kadın,21,8,1,55,12,36599,True,True,True,True,5,True,8424.56,True,stabil,False,True,False,True,True,True,True,True,True,True,True,True,True,22.0,20.0,web,True,,0.6,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.933,0.6,1,1,0,0.684,1,Onay,True,True,5.0,,,,
ef9fe024,IT_TUR_SERBEST_MESLEK_UCAK_OTEL_IZMIR_COCUKLU,serbest_meslek,otel,ucak,izmir,1,orta,56,Kadın,9,2,0,386,4,55483,True,True,True,True,9,False,819.39,True,stabil,False,True,True,True,True,True,True,True,True,True,True,True,True,49.0,2.0,resmi,True,,1.0,1.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0,0.956,0.6,1,0,0,0.666,0,Ret — Maddi Gelir / Banka Dökümü: skor 0.60,True,True,31.0,,,,
a6c0a2f3,IT_TUR_SERBEST_MESLEK_UCAK_OTEL_IZMIR_COCUKLU,serbest_meslek,otel,ucak,izmir,1,orta,59,Erkek,10,3,0,408,6,46048,True,True,True,True,10,True,1622.95,True,artan,False,True,True,True,True,True,True,True,True,False,True,True,True,12.0,19.0,resmi,True,,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,0.978,0.8,0,1,0,0.786,1,Onay,True,True,26.0,,,,
3ac3a372,IT_TUR_SERBEST_MESLEK_UCAK_OTEL_IZMIR_COCUKLU,serbest_meslek,otel,ucak,izmir,1,orta,53,Kadın,9,1,0,110,7,21222,True,True,True,True,8,True,3134.48,True,stabil,False,True,True,True,True,True,True,False,True,True,True,True,True,56.0,6.0,resmi,True,,1.0,0.6,1.0,1.0,1.0,0.8,1.0,1.0,1.0,0.933,0.6,1,1,0,0.665,1,Onay,True,True,58.0,,,,
0bb4b3bc,IT_TUR_SERBEST_MESLEK_UCAK_OTEL_IZMIR_COCUKLU,serbest_meslek,otel,ucak,izmir,1,ideal,52,Erkek,5,3,0,456,2,32827,True,True,True,True,9,True,11119.9,True,artan,False,True,True,True,True,True,True,True,False,True,True,True,True,45.0,10.0,web,True,,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.6,0.933,0.6,1,1,0,0.684,1,Onay,False,True,69.0,,,,
1bc3ef4c,IT_TUR_SERBEST_MESLEK_UCAK_OTEL_IZMIR_COCUKLU,serbest_meslek,otel,ucak,izmir,1,ideal,37,Erkek,8,2,0,498,20,31875,True,True,True,True,6,True,8780.16,True,stabil,False,True,True,True,True,True,True,True,True,True,True,True,True,16.0,2.0,resmi,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.956,0.6,1,0,0,0.708,1,Onay,False,True,61.0,,,,
1c84b8ea,IT_TUR_SERBEST_MESLEK_UCAK_OTEL_IZMIR_COCUKLU,serbest_meslek,otel,ucak,izmir,1,orta,46,Kadın,16,2,0,197,8,24847,True,True,True,True,5,True,2719.03,True,azalan,False,True,True,True,True,True,True,True,True,True,True,True,False,29.0,15.0,resmi,True,,1.0,0.6,0.8,1.0,1.0,1.0,1.0,0.6,1.0,0.889,0.6,2,1,0,0.591,1,Onay,True,True,17.0,,,,
3a598bff,IT_TUR_SERBEST_MESLEK_UCAK_OTEL_IZMIR_COCUKLU,serbest_meslek,otel,ucak,izmir,1,orta,45,Kadın,6,2,0,166,4,32169,True,True,True,True,12,True,2232.11,True,stabil,False,True,True,True,True,True,True,True,True,False,True,True,True,64.0,17.0,web,True,,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,0.978,0.8,0,1,0,0.786,1,Onay,True,True,20.0,,,,
18bd177f,IT_TUR_SERBEST_MESLEK_UCAK_OTEL_IZMIR_COCUKLU,serbest_meslek,otel,ucak,izmir,1,ideal,52,Kadın,6,6,2,208,9,48908,True,True,True,True,8,True,9615.3,True,artan,False,True,True,True,True,True,True,True,True,True,True,True,True,31.0,8.0,resmi,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.846,1,Onay,True,True,55.0,,,,
72dbf2a5,IT_TUR_SERBEST_MESLEK_UCAK_OTEL_IZMIR_COCUKLU,serbest_meslek,otel,ucak,izmir,1,ideal,55,Kadın,18,4,1,352,5,35838,True,True,True,True,6,True,4445.17,True,stabil,False,True,True,True,True,True,True,True,True,True,True,True,True,43.0,22.0,web,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.846,1,Onay,True,True,71.0,,,,
44b21ba6,IT_TUR_SERBEST_MESLEK_UCAK_OTEL_IZMIR_COCUKLU,serbest_meslek,otel,ucak,izmir,1,riskli,26,Kadın,12,0,0,577,17,58875,True,False,True,True,13,False,383.34,True,stabil,False,True,True,True,True,True,True,True,True,True,True,True,True,38.0,17.0,resmi,True,,1.0,0.6,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.867,0.2,3,0,0,0.324,1,Onay,True,True,32.0,,,,
86f3c422,IT_TUR_SERBEST_MESLEK_UCAK_OTEL_IZMIR_COCUKLU,serbest_meslek,otel,ucak,izmir,1,ideal,40,Erkek,13,8,2,206,12,34861,True,True,True,True,14,True,7228.7,True,artan,False,True,True,False,True,True,True,True,True,True,True,True,True,30.0,17.0,resmi,True,,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,0.6,0.933,0.6,1,1,0,0.684,1,Onay,True,True,98.0,,,,
a83c22b3,IT_TUR_SERBEST_MESLEK_UCAK_OTEL_IZMIR_COCUKLU,serbest_meslek,otel,ucak,izmir,1,riskli,31,Kadın,6,1,0,72,13,44504,True,False,True,True,23,True,905.24,False,stabil,False,True,True,True,True,False,True,True,True,True,True,True,True,64.0,14.0,resmi,False,,0.6,0.6,0.4,1.0,0.8,1.0,1.0,1.0,1.0,0.822,0.4,3,2,0,0.346,1,Onay,True,True,85.0,,,,
69052d1b,IT_TUR_SERBEST_MESLEK_UCAK_OTEL_IZMIR_COCUKLU,serbest_meslek,otel,ucak,izmir,1,orta,28,Erkek,19,0,0,130,18,32240,True,True,True,True,9,False,3070.05,True,artan,False,True,True,True,True,False,True,True,True,True,True,True,True,28.0,15.0,web,True,,1.0,1.0,0.6,1.0,0.8,1.0,1.0,1.0,0.6,0.889,0.6,2,1,0,0.575,1,Onay,True,False,15.0,,,,
a0090f72,IT_TUR_SERBEST_MESLEK_UCAK_OTEL_DIGER_COCUKSUZ,serbest_meslek,otel,ucak,diger,0,ideal,29,Erkek,19,7,0,97,14,36477,True,True,True,True,15,True,8874.02,True,artan,False,True,True,True,True,True,True,True,True,False,True,True,True,37.0,3.0,resmi,True,,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,,0.975,0.8,0,1,0,0.785,1,Onay,,,,,,,
4311e983,IT_TUR_SERBEST_MESLEK_UCAK_OTEL_DIGER_COCUKSUZ,serbest_meslek,otel,ucak,diger,0,orta,53,Kadın,16,4,1,505,9,41441,False,True,True,True,11,True,955.13,True,stabil,False,True,True,True,True,True,True,True,False,True,True,True,True,9.0,117.0,resmi,True,,1.0,0.6,1.0,1.0,1.0,0.8,1.0,0.8,,0.9,0.6,1,2,0,0.601,1,Onay,,,,,,,
995a5c48,IT_TUR_SERBEST_MESLEK_UCAK_OTEL_DIGER_COCUKSUZ,serbest_meslek,otel,ucak,diger,0,kritik_sorunlu,29,Erkek,12,1,0,492,0,48353,True,True,True,False,20,True,332.58,False,artan,True,True,False,True,True,False,True,True,True,False,False,True,False,1.0,69.0,web,True,,0.6,0.8,0.0,0.8,0.8,0.8,0.8,0.4,,0.625,0.0,4,7,1,0.046,0,Ret — Maddi Gelir / Banka Dökümü: skor 0.00,,,,,,,
54f0e68f,IT_TUR_SERBEST_MESLEK_UCAK_OTEL_DIGER_COCUKSUZ,serbest_meslek,otel,ucak,diger,0,kritik_sorunlu,55,Erkek,19,1,0,54,18,32299,True,True,True,True,4,True,92.91,True,azalan,False,True,True,True,True,False,True,True,False,False,True,False,True,53.0,70.0,resmi,False,,0.6,1.0,0.4,1.0,0.8,0.6,1.0,0.6,,0.75,0.4,3,4,0,0.106,0,Ret — Maddi Gelir / Banka Dökümü: skor 0.40,,,,,,,
8d4e5ae4,IT_TUR_SERBEST_MESLEK_UCAK_OTEL_DIGER_COCUKSUZ,serbest_meslek,otel,ucak,diger,0,orta,37,Erkek,18,1,0,77,18,56189,True,True,True,True,6,True,1691.02,True,stabil,False,True,True,True,True,True,True,False,True,True,True,True,True,51.0,91.0,resmi,True,,0.6,1.0,1.0,1.0,1.0,0.8,1.0,0.8,,0.9,0.6,1,2,0,0.597,1,Onay,,,,,,,
8b230acf,IT_TUR_SERBEST_MESLEK_UCAK_OTEL_DIGER_COCUKSUZ,serbest_meslek,otel,ucak,diger,0,orta,38,Erkek,17,3,1,388,8,15222,True,True,True,True,15,True,2501.29,True,stabil,False,True,True,True,False,True,False,True,True,True,True,True,True,57.0,15.0,resmi,True,,1.0,0.6,1.0,0.8,0.92,1.0,1.0,1.0,,0.915,0.6,1,1,1,0.65,1,Onay,,,,,,,
68020481,IT_TUR_SERBEST_MESLEK_UCAK_OTEL_DIGER_COCUKSUZ,serbest_meslek,otel,ucak,diger,0,orta,32,Erkek,11,1,0,414,3,33676,False,True,True,True,12,False,1749.05,False,artan,False,True,True,True,False,True,True,True,True,True,True,True,True,52.0,24.0,web,False,,1.0,0.6,0.4,0.8,1.0,1.0,1.0,1.0,,0.85,0.4,2,2,0,0.514,1,Onay,,,,,,,
8eeebddb,IT_TUR_SERBEST_MESLEK_UCAK_OTEL_DIGER_COCUKSUZ,serbest_meslek,otel,ucak,diger,0,orta,42,Erkek,7,1,0,296,2,51161,True,True,True,True,4,True,2171.78,True,artan,False,True,True,True,True,True,True,True,True,True,True,True,True,31.0,6.0,web,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0,0,0,0.846,1,Onay,,,,,,,
6de9faa6,IT_TUR_SERBEST_MESLEK_UCAK_OTEL_DIGER_COCUKSUZ,serbest_meslek,otel,ucak,diger,0,orta,42,Kadın,11,0,0,190,13,38408,True,True,True,True,8,True,2155.53,False,stabil,False,True,True,True,True,True,True,True,True,True,False,True,False,23.0,23.0,web,True,,1.0,1.0,0.8,1.0,1.0,1.0,0.8,0.6,,0.9,0.6,1,2,0,0.625,1,Onay,,,,,,,
c8da6664,IT_TUR_SERBEST_MESLEK_UCAK_OTEL_DIGER_COCUKSUZ,serbest_meslek,otel,ucak,diger,0,ideal,40,Kadın,11,4,1,215,18,47233,True,True,True,True,7,True,4834.6,True,stabil,False,True,True,True,True,True,True,True,True,True,True,True,True,15.0,10.0,resmi,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0,0,0,0.846,1,Onay,,,,,,,
20b60460,IT_TUR_SERBEST_MESLEK_UCAK_OTEL_DIGER_COCUKSUZ,serbest_meslek,otel,ucak,diger,0,ideal,37,Erkek,8,7,2,232,20,43006,True,True,True,True,13,True,13711.34,True,artan,False,True,True,True,True,True,True,True,True,True,True,True,False,13.0,2.0,resmi,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,,0.95,0.6,1,0,0,0.706,1,Onay,,,,,,,
dd9ebfd4,IT_TUR_SERBEST_MESLEK_UCAK_OTEL_DIGER_COCUKSUZ,serbest_meslek,otel,ucak,diger,0,ideal,44,Erkek,18,2,0,219,10,40235,True,True,True,True,11,True,14932.14,True,stabil,False,True,True,True,True,True,True,True,True,True,True,True,True,158.0,8.0,web,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,,0.975,0.8,0,1,0,0.785,1,Onay,,,,,,,
ab8ef13c,IT_TUR_SERBEST_MESLEK_UCAK_OTEL_DIGER_COCUKSUZ,serbest_meslek,otel,ucak,diger,0,ideal,42,Erkek,10,8,2,567,9,37833,True,True,True,True,13,True,12656.12,True,stabil,False,True,False,True,True,True,True,True,True,True,True,True,True,21.0,16.0,web,True,,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,,0.975,0.8,0,1,0,0.785,1,Onay,,,,,,,
f1a79d6b,IT_TUR_SERBEST_MESLEK_UCAK_OTEL_DIGER_COCUKSUZ,serbest_meslek,otel,ucak,diger,0,orta,56,Erkek,6,4,0,567,19,56446,True,True,True,True,27,True,1171.18,True,stabil,False,False,True,True,True,True,True,True,True,True,True,True,True,36.0,13.0,resmi,True,,1.0,1.0,0.6,0.6,1.0,1.0,1.0,1.0,,0.9,0.6,2,0,0,0.633,1,Onay,,,,,,,
d1367167,IT_TUR_SERBEST_MESLEK_UCAK_OTEL_DIGER_COCUKSUZ,serbest_meslek,otel,ucak,diger,0,riskli,34,Erkek,6,0,0,357,0,52237,True,False,True,True,19,False,631.75,True,stabil,False,True,False,True,True,True,True,True,True,False,True,False,True,149.0,99.0,resmi,True,,0.6,0.6,0.2,0.8,1.0,0.8,1.0,0.2,,0.65,0.2,5,4,0,0.213,0,Ret — Maddi Gelir / Banka Dökümü: skor 0.20,,,,,,,
45cacd9c,IT_TUR_SERBEST_MESLEK_UCAK_OTEL_DIGER_COCUKLU,serbest_meslek,otel,ucak,diger,1,kritik_sorunlu,65,Erkek,12,1,0,448,17,59488,True,True,False,True,8,False,46.12,True,artan,True,True,True,True,False,True,True,True,False,True,True,False,False,39.0,13.0,resmi,True,,1.0,0.6,0.12,0.8,1.0,0.8,1.0,0.2,1.0,0.724,0.12,5,2,1,0.054,0,Ret — Maddi Gelir / Banka Dökümü: skor 0.12,True,True,31.0,,,,
fa3487a5,IT_TUR_SERBEST_MESLEK_UCAK_OTEL_DIGER_COCUKLU,serbest_meslek,otel,ucak,diger,1,ideal,46,Kadın,18,8,1,318,3,49297,True,True,True,True,10,True,8651.1,True,stabil,False,True,True,True,True,True,True,True,True,False,True,True,True,11.0,7.0,web,True,,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,0.978,0.8,0,1,0,0.786,1,Onay,True,True,58.0,,,,
